PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,B01,B02,B02_OTHER,B03,B04,B05,B05_OTHER,B06_1,B06_2,B06_3,B06_4,B06_5,B06_OTHER,B07_1,B07_2,B07_3,B07_4,B07_OTHER,B08_01,B08_02,B08_03,B08_04,B08_05,B08_06,B08_07,B08_08,B08_09,B08_10,B08_11,B08_12,B08_13,B08_14,B08_15,B08_OTHER,B09,B10,B11_01,B11_02,B11_03,B11_04,B11_05,B11_06,B11_07,B11_08,B11_09,B11_10,B11_11,B11_12,B11_13,B11_OTHER,B12,B13,B14
Northern Province,Gicumbi,230,Urban,4,Ordinary HH,494.3029,522.5421341268291,01,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 1,Owner
Northern Province,Gicumbi,230,Urban,5,Ordinary HH,51.33145500000001,45.91392700455245,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Free lodging
Northern Province,Gicumbi,230,Urban,7,Ordinary HH,51.33145500000001,45.91392700455245,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,230,Urban,8,Ordinary HH,494.3029,522.5421341268291,01,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,230,Urban,9,Ordinary HH,51.33145500000001,45.91392700455245,02,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 1,Owner
Northern Province,Gicumbi,230,Urban,10,Ordinary HH,494.3029,522.5421341268291,02,Electricity from REG,,,,Cement,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,230,Urban,12,Ordinary HH,494.3029,522.5421341268291,01,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,230,Urban,13,Ordinary HH,51.33145500000001,45.91392700455245,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Free lodging
Northern Province,Gicumbi,230,Urban,14,Ordinary HH,51.33145500000001,45.91392700455245,01,Candle,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,230,Urban,15,Ordinary HH,51.33145500000001,45.91392700455245,03,Torch/Phone,,,,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,230,Urban,17,Ordinary HH,51.33145500000001,45.91392700455245,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,230,Urban,18,Ordinary HH,51.33145500000001,45.91392700455245,01,Oil Lamp,,,,Cement,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,231,Rural,2,Ordinary HH,1163.636,1112.37431021071,02,Electricity from REG,,1,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,Yes,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,4,Ordinary HH,1163.636,1112.37431021071,01,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,231,Rural,5,Ordinary HH,1260.843921375921,1212.497829107524,01,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,231,Rural,6,Ordinary HH,1163.636,1112.37431021071,02,Electricity from REG,,0,0,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,7,Ordinary HH,1260.843921375921,1212.497829107524,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,231,Rural,8,Ordinary HH,1260.843921375921,1212.497829107524,02,Torch/Phone,,0,1,Beaten earth,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,231,Rural,9,Ordinary HH,1260.843921375921,1212.497829107524,01,Torch/Phone,,0,0,Beaten earth,,Yes,,,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,231,Rural,11,Ordinary HH,1260.843921375921,1212.497829107524,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,12,Ordinary HH,1163.636,1112.37431021071,01,Electricity from REG,,0,0,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,231,Rural,13,Ordinary HH,1260.843921375921,1212.497829107524,01,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,14,Ordinary HH,1260.843921375921,1212.497829107524,01,Batteries/ bulb,,0,1,Cement,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,15,Ordinary HH,1260.843921375921,1212.497829107524,02,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Owner
Northern Province,Gicumbi,231,Rural,16,Ordinary HH,1163.636,1112.37431021071,02,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,Yes,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,17,Ordinary HH,1260.843921375921,1212.497829107524,01,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,231,Rural,19,Ordinary HH,1260.843921375921,1212.497829107524,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,20,Ordinary HH,1260.843921375921,1212.497829107524,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,231,Rural,21,Ordinary HH,1163.636,1112.37431021071,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,231,Rural,22,Ordinary HH,1163.636,1112.37431021071,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,232,Urban,1,Ordinary HH,19.1628054109589,17.78493837016703,01,Other (specify),Nothing,,,Cement,,,,,Yes,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,,,Category 2,Owner
Northern Province,Gicumbi,232,Urban,3,Ordinary HH,19.1628054109589,17.78493837016703,01,Candle,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,4,Ordinary HH,363.3467,359.6374849431603,01,Electricity from REG,,,,Beaten earth,,,,Yes,,,,Yes,,,,,,,,,,,,,Yes,Yes,,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,Yes,,,,,Category 1,Owner
Northern Province,Gicumbi,232,Urban,5,Ordinary HH,19.1628054109589,17.78493837016703,01,Other (specify),Nothing,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,6,Ordinary HH,19.1628054109589,17.78493837016703,01,Torch/Phone,,,,Cement,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 1,Tenant
Northern Province,Gicumbi,232,Urban,7,Ordinary HH,19.1628054109589,17.78493837016703,01,Other (specify),Nothing,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,232,Urban,8,Ordinary HH,363.3467,359.6374849431603,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,Yes,Yes,,,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,9,Ordinary HH,19.1628054109589,17.78493837016703,02,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,232,Urban,10,Ordinary HH,363.3467,359.6374849431603,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,11,Ordinary HH,19.1628054109589,17.78493837016703,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,12,Ordinary HH,363.3467,359.6374849431603,01,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,,Category 1,Free lodging
Northern Province,Gicumbi,232,Urban,13,Ordinary HH,19.1628054109589,17.78493837016703,01,Candle,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 1,Owner
Northern Province,Gicumbi,232,Urban,14,Ordinary HH,363.3467,359.6374849431603,01,Electricity from REG,,,,Beaten earth,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,15,Ordinary HH,19.1628054109589,17.78493837016703,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Category 2,Owner
Northern Province,Gicumbi,232,Urban,16,Ordinary HH,363.3467,359.6374849431603,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,17,Ordinary HH,19.1628054109589,17.78493837016703,02,Torch/Phone,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,232,Urban,18,Ordinary HH,363.3467,359.6374849431603,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 3,Owner
Northern Province,Gicumbi,233,Rural,1,Ordinary HH,1946.098,2024.292366297631,01,Other (specify),Nothing,0,1,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,233,Rural,2,Ordinary HH,1946.098,2024.292366297631,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,3,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,233,Rural,4,Ordinary HH,1946.098,2024.292366297631,01,Other (specify),Nothing,0,0,Beaten earth,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,5,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,6,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,233,Rural,7,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,233,Rural,8,Ordinary HH,1946.098,2024.292366297631,02,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,233,Rural,9,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,1,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,Yes,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,233,Rural,10,Ordinary HH,1946.098,2024.292366297631,02,Torch/Phone,,0,1,Beaten earth,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,12,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,233,Rural,13,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,233,Rural,14,Ordinary HH,1946.098,2024.292366297631,01,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,16,Ordinary HH,1946.098,2024.292366297631,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,18,Ordinary HH,1946.098,2024.292366297631,01,Lantern (Agatadowa),,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,233,Rural,20,Ordinary HH,1946.098,2024.292366297631,01,Solar product,,0,1,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,233,Rural,21,Ordinary HH,1946.098,2024.292366297631,01,Torch/Phone,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,233,Rural,22,Ordinary HH,1946.098,2024.292366297631,02,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,234,Rural,1,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,234,Rural,2,Ordinary HH,1475.391,1759.695574365791,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,234,Rural,3,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,234,Rural,4,Ordinary HH,1475.391,1759.695574365791,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,234,Rural,5,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,234,Rural,6,Ordinary HH,1475.391,1759.695574365791,01,Batteries/ bulb,,1,0,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,Yes,Yes,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,234,Rural,7,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Northern Province,Gicumbi,234,Rural,8,Ordinary HH,1475.391,1759.695574365791,01,Solar product,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Owner
Northern Province,Gicumbi,234,Rural,9,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,234,Rural,10,Ordinary HH,1475.391,1759.695574365791,02,Solar product,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,234,Rural,11,Ordinary HH,1475.391,1759.695574365791,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,234,Rural,12,Ordinary HH,1475.391,1759.695574365791,01,Oil Lamp,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,,,Yes,Yes,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,234,Rural,13,Ordinary HH,1475.391,1759.695574365791,01,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,234,Rural,14,Ordinary HH,1475.391,1759.695574365791,02,Solar product,,0,1,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,234,Rural,15,Ordinary HH,1475.391,1759.695574365791,01,Lantern (Agatadowa),,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 1,Owner
Northern Province,Gicumbi,234,Rural,16,Ordinary HH,1475.391,1759.695574365791,01,Batteries/ bulb,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 3,Owner
Northern Province,Gicumbi,234,Rural,17,Ordinary HH,1475.391,1759.695574365791,02,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,234,Rural,18,Ordinary HH,1475.391,1759.695574365791,02,Lantern (Agatadowa),,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,235,Rural,1,Ordinary HH,1095.941072368421,1074.740835205328,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,235,Rural,2,Ordinary HH,2414.247,2611.102786186575,02,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,235,Rural,3,Ordinary HH,1095.941072368421,1074.740835205328,01,Other (specify),Nothing,0,1,Cement,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,235,Rural,5,Ordinary HH,1095.941072368421,1074.740835205328,01,Other (specify),Nothing,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,235,Rural,6,Ordinary HH,1095.941072368421,1074.740835205328,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,235,Rural,7,Ordinary HH,1095.941072368421,1074.740835205328,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Northern Province,Gicumbi,235,Rural,8,Ordinary HH,2414.247,2611.102786186575,01,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 2,Owner
Northern Province,Gicumbi,235,Rural,9,Ordinary HH,1095.941072368421,1074.740835205328,01,Oil Lamp,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,235,Rural,10,Ordinary HH,2414.247,2611.102786186575,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,235,Rural,11,Ordinary HH,1095.941072368421,1074.740835205328,02,Batteries/ bulb,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,,Yes,,Yes,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,235,Rural,12,Ordinary HH,2414.247,2611.102786186575,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,235,Rural,13,Ordinary HH,1095.941072368421,1074.740835205328,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,235,Rural,14,Ordinary HH,1095.941072368421,1074.740835205328,03,Solar product,,0,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Northern Province,Gicumbi,235,Rural,16,Ordinary HH,2414.247,2611.102786186575,02,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 1,Owner
Northern Province,Gicumbi,235,Rural,17,Ordinary HH,1095.941072368421,1074.740835205328,01,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,,,,Yes,Category 3,Owner
Northern Province,Gicumbi,235,Rural,19,Ordinary HH,1095.941072368421,1074.740835205328,01,Torch/Phone,,0,1,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 3,Owner
